137237899
135514898
160109498
14188402541
16059398841
21690722417
674366533
742510247
881525574
2312976157
2548514978
2799464141
4738474346
5157772344
5157205118
8885203437
8937294507
9569420905
12415989790
12513403132
12121163334
14151917762
15594350890
16631685237
21061927303
19509463558
21106616370
26807293992
24858932021
27432092246
