1384600
1429400
1607200
32386610
15956901
17053203
3184501
3463200
2898400
4685501
4704001
4824701
6380002
6549602
7259101
9824001
9289201
8949401
10574802
10349401
10136001
12571643
12119800
12551400
14180198
13788501
16580201
15656199
16273100
30084200
