18115014
10640708
9792807
174647633
119123724
236144296
30030910
63043921
39492613
49834398
98028192
43722197
76639494
63138116
83663403
118437606
107684905
114612405
109769003
146680703
100591493
149858098
155467086
157358349
217873216
174326106
180028801
169811902
110531601
115769802
